Source,Year,EspnId,Owner,Name,Position,Start,End,Salary
xml/backupDynastyData.xml,2008,9616,Upper East Siders,Joseph Addai,,2008,2008,360
xml/backupDynastyData.xml,2008,2136,Upper East Siders,Jamal Lewis,,2008,2008,173
xml/backupDynastyData.xml,2008,5941,Upper East Siders,Wes Welker,,2008,2008,100
xml/backupDynastyData.xml,2008,2209,Upper East Siders,Laveranues Coles,,2008,2008,75
xml/backupDynastyData.xml,2008,11257,Upper East Siders,Rashard Mendenhall,,2008,2010,55
xml/backupDynastyData.xml,2008,3636,Upper East Siders,David Garrard,,2008,2010,15
xml/backupDynastyData.xml,2008,4481,Upper East Siders,Willis McGahee,,2008,2010,41
xml/backupDynastyData.xml,2008,1257,Upper East Siders,Mike Vrabel,,2008,2008,2
xml/backupDynastyData.xml,2008,5529,Gossip Girl Blair Waldorf,Philip Rivers,,2008,2008,38
xml/backupDynastyData.xml,2008,8417,Gossip Girl Blair Waldorf,Ronnie Brown,,2008,2008,87
xml/backupDynastyData.xml,2008,2330,Gossip Girl Blair Waldorf,Tom Brady,,2008,2008,255
xml/backupDynastyData.xml,2008,4485,Gossip Girl Blair Waldorf,Larry Johnson,,2008,2008,125
xml/backupDynastyData.xml,2008,2139,Gossip Girl Blair Waldorf,Plaxico Burress,,2008,2010,62
xml/backupDynastyData.xml,2008,751,Gossip Girl Blair Waldorf,Joey Galloway,,2008,2008,45
xml/backupDynastyData.xml,2008,2583,Gossip Girl Blair Waldorf,Alge Crumpler,,2008,2008,15
xml/backupDynastyData.xml,2008,9647,Gossip Girl Blair Waldorf,Tony Scheffler,,2008,2010,26
xml/backupDynastyData.xml,2008,10495,Gossip Girl Blair Waldorf,Steve Smith,,2008,2010,20
xml/backupDynastyData.xml,2008,2149,Gossip Girl Blair Waldorf,Chad Pennington,,2008,2008,25
xml/backupDynastyData.xml,2008,1575,Desperate Housewives,Matt Hasselbeck,,2008,2008,58
xml/backupDynastyData.xml,2008,10452,Desperate Housewives,Adrian Peterson,,2008,2008,401
xml/backupDynastyData.xml,2008,9607,Desperate Housewives,Laurence Maroney,,2008,2008,105
xml/backupDynastyData.xml,2008,5532,Desperate Housewives,Roy Williams,,2008,2009,100
xml/backupDynastyData.xml,2008,5538,Desperate Housewives,Lee Evans,,2008,2010,59
xml/backupDynastyData.xml,2008,1231,Desperate Housewives,Tony Gonzalez,,2008,2008,42
xml/backupDynastyData.xml,2008,8459,Desperate Housewives,Lofa Tatupu,,2008,2010,12
xml/backupDynastyData.xml,2008,9587,Desperate Housewives,Mario Williams,,2008,2008,31
xml/backupDynastyData.xml,2008,9704,Desperate Housewives,Stephen Gostkowski,,2008,2008,3
xml/backupDynastyData.xml,2008,11275,Desperate Housewives,James Hardy,,2008,2010,11
xml/backupDynastyData.xml,2008,937,Desperate Housewives,Bobby Engram,,2008,2008,13
xml/backupDynastyData.xml,2008,4526,Desperate Housewives,Lance Briggs,,2008,2008,3
xml/backupDynastyData.xml,2008,11493,Desperate Housewives,Anthony Alridge,,2008,2010,7
xml/backupDynastyData.xml,2008,11237,Desperate Housewives,Matt Ryan,,2008,2010,9
xml/backupDynastyData.xml,2008,11307,Desperate Housewives,Jamaal Charles,,2008,2010,3
xml/backupDynastyData.xml,2008,11323,Desperate Housewives,Steve Slaton,,2008,2010,6
xml/backupDynastyData.xml,2008,2600,Desperate Housewives,Chris Chambers,,2008,2010,3
xml/backupDynastyData.xml,2008,9611,Desperate Housewives,Santonio Holmes,,2008,2010,47
xml/backupDynastyData.xml,2008,5557,Desperate Housewives,Benjamin Watson,,2008,2008,5
xml/backupDynastyData.xml,2008,8427,Desperate Housewives,Shawne Merriman,,2008,2010,2
xml/backupDynastyData.xml,2008,3684,Desperate Housewives,Aaron Kampman,,2008,2010,1
xml/backupDynastyData.xml,2008,4469,Desperate Housewives,Marcus Trufant,,2008,2010,1
xml/backupDynastyData.xml,2008,2569,Desperate Housewives,Nate Clements,,2008,2010,3
xml/backupDynastyData.xml,2008,8524,Desperate Housewives,Brandon Jacobs,,2008,2010,44
xml/backupDynastyData.xml,2008,1753,Desperate Housewives,Donovan McNabb,,2008,2008,21
xml/backupDynastyData.xml,2008,5209,Primetime Playmakers,Tony Romo,,2008,2008,220
xml/backupDynastyData.xml,2008,3579,Primetime Playmakers,Clinton Portis,,2008,2008,180
xml/backupDynastyData.xml,2008,5679,Primetime Playmakers,Michael Turner,,2008,2009,115
xml/backupDynastyData.xml,2008,1056,Primetime Playmakers,Terrell Owens,,2008,2009,156
xml/backupDynastyData.xml,2008,2622,Primetime Playmakers,Steve Smith,,2008,2010,120
xml/backupDynastyData.xml,2008,3542,Primetime Playmakers,Jeremy Shockey,,2008,2008,43
xml/backupDynastyData.xml,2008,8560,Primetime Playmakers,Trent Cole,,2008,2008,10
xml/backupDynastyData.xml,2008,5584,Primetime Playmakers,Sean Jones,,2008,2010,2
xml/backupDynastyData.xml,2008,10621,Primetime Playmakers,Nick Folk,,2008,2008,7
xml/backupDynastyData.xml,2008,9619,Primetime Playmakers,DeMeco Ryans,,2008,2008,30
xml/backupDynastyData.xml,2008,9638,Primetime Playmakers,Greg Jennings,,2008,2010,32
xml/backupDynastyData.xml,2008,10469,Primetime Playmakers,Jon Beason,,2008,2010,1
xml/backupDynastyData.xml,2008,11267,Primetime Playmakers,Donnie Avery,,2008,2010,1
xml/backupDynastyData.xml,2008,10466,Primetime Playmakers,Brady Quinn,,2008,2010,1
xml/backupDynastyData.xml,2008,8475,Primetime Playmakers,Vincent Jackson,,2008,2010,2
xml/backupDynastyData.xml,2008,2612,Primetime Playmakers,Adrian Wilson,,2008,2008,2
xml/backupDynastyData.xml,2008,3784,Primetime Playmakers,Chester Taylor,,2008,2008,3
xml/backupDynastyData.xml,2008,10518,Primetime Playmakers,Yamon Figurs,,2008,2010,1
xml/backupDynastyData.xml,2008,4519,Primetime Playmakers,L.J. Smith,,2008,2010,1
xml/backupDynastyData.xml,2008,5551,Primetime Playmakers,Chris Perry,,2008,2010,1
xml/backupDynastyData.xml,2008,11258,Primetime Playmakers,Chris Johnson,,2008,2010,5
xml/backupDynastyData.xml,2008,2594,Primetime Playmakers,Aaron Schoebel,,2008,2010,2
xml/backupDynastyData.xml,2008,5633,Primetime Playmakers,Jerricho Cotchery,,2008,2010,32
xml/backupDynastyData.xml,2008,4950,Primetime Playmakers,Earnest Graham,,2008,2008,25
xml/backupDynastyData.xml,2008,2580,Ewing Oil Co.,Drew Brees,,2008,2008,100
xml/backupDynastyData.xml,2008,5880,Ewing Oil Co.,Willie Parker,,2008,2008,120
xml/backupDynastyData.xml,2008,2753,Ewing Oil Co.,T.J. Houshmandzadeh,,2008,2008,99
xml/backupDynastyData.xml,2008,1433,Ewing Oil Co.,Randy Moss,,2008,2008,211
xml/backupDynastyData.xml,2008,8444,Ewing Oil Co.,Heath Miller,,2008,2008,45
xml/backupDynastyData.xml,2008,10636,Ewing Oil Co.,Mason Crosby,,2008,2008,4
xml/backupDynastyData.xml,2008,3619,Ewing Oil Co.,Brian Westbrook,,2008,2008,320
xml/backupDynastyData.xml,2008,2161,Ewing Oil Co.,Keith Bulluck,,2008,2008,2
xml/backupDynastyData.xml,2008,2868,Ewing Oil Co.,Adewale Ogunleye,,2008,2008,3
xml/backupDynastyData.xml,2008,1775,Ewing Oil Co.,Antoine Winfield,,2008,2008,3
xml/backupDynastyData.xml,2008,1693,Ewing Oil Co.,Jake Delhomme,,2008,2008,7
xml/backupDynastyData.xml,2008,3541,Ewing Oil Co.,Donte' Stallworth,,2008,2008,6
xml/backupDynastyData.xml,2008,10475,Ewing Oil Co.,Greg Olsen,,2008,2008,4
xml/backupDynastyData.xml,2008,1966,Ewing Oil Co.,Donald Driver,,2008,2010,7
xml/backupDynastyData.xml,2008,1494,Ewing Oil Co.,Hines Ward,,2008,2010,9
xml/backupDynastyData.xml,2008,1782,Ewing Oil Co.,Patrick Kerney,,2008,2008,3
xml/backupDynastyData.xml,2008,1758,Ewing Oil Co.,Champ Bailey,,2008,2008,4
xml/backupDynastyData.xml,2008,10446,Gossip Girl Jenny Humphrey,JaMarcus Russell,,2008,2008,60
xml/backupDynastyData.xml,2008,9475,Gossip Girl Jenny Humphrey,Ryan Grant,,2008,2008,201
xml/backupDynastyData.xml,2008,8523,Gossip Girl Jenny Humphrey,Marion Barber,,2008,2010,185
xml/backupDynastyData.xml,2008,1757,Gossip Girl Jenny Humphrey,Torry Holt,,2008,2008,92
xml/backupDynastyData.xml,2008,5362,Gossip Girl Jenny Humphrey,Antonio Gates,,2008,2010,130
xml/backupDynastyData.xml,2008,2579,Gossip Girl Jenny Humphrey,Todd Heap,,2008,2008,20
xml/backupDynastyData.xml,2008,1245,Gossip Girl Jenny Humphrey,Jason Taylor,,2008,2008,15
xml/backupDynastyData.xml,2008,5536,Gossip Girl Jenny Humphrey,Ben Roethlisberger,,2008,2008,120
xml/backupDynastyData.xml,2008,112,Gossip Girl Jenny Humphrey,Brett Favre,,2008,2009,30
xml/backupDynastyData.xml,2008,5615,Gossip Girl Jenny Humphrey,Matt Schaub,,2008,2010,35
xml/backupDynastyData.xml,2008,8442,Gossip Girl Jenny Humphrey,Roddy White,,2008,2009,50
xml/backupDynastyData.xml,2008,10522,Gossip Girl Jenny Humphrey,James Jones,,2008,2008,18
xml/backupDynastyData.xml,2008,4487,Gossip Girl Jenny Humphrey,Nick Barnett,,2008,2008,3
xml/backupDynastyData.xml,2008,4474,Gossip Girl Jenny Humphrey,Troy Polamalu,,2008,2008,1
xml/backupDynastyData.xml,2008,4680,Gossip Girl Jenny Humphrey,Josh Brown,,2008,2008,1
xml/backupDynastyData.xml,2008,4475,Gossip Girl Jenny Humphrey,Bryant Johnson,,2008,2010,1
xml/backupDynastyData.xml,2008,9689,Gossip Girl Jenny Humphrey,Brad Smith,,2008,2010,1
xml/backupDynastyData.xml,2008,5645,Gossip Girl Jenny Humphrey,Ernest Wilford,,2008,2010,1
xml/backupDynastyData.xml,2008,11287,Gossip Girl Jenny Humphrey,Limas Sweed,,2008,2010,3
xml/backupDynastyData.xml,2008,2898,Gossip Girl Jenny Humphrey,Drew Bennett,,2008,2010,1
xml/backupDynastyData.xml,2008,8487,Gossip Girl Jenny Humphrey,Vernand Morcency,,2008,2010,1
xml/backupDynastyData.xml,2008,10507,Gossip Girl Jenny Humphrey,Brandon Jackson,,2008,2010,1
xml/backupDynastyData.xml,2008,10836,Gossip Girl Jenny Humphrey,Darius Walker,,2008,2010,1
xml/backupDynastyData.xml,2008,1432,Gossip Girl Jenny Humphrey,Ahman Green,,2008,2010,1
xml/backupDynastyData.xml,2008,2767,Gossip Girl Jenny Humphrey,Chris Taylor,,2008,2010,1
xml/backupDynastyData.xml,2008,10471,Gossip Girl Jenny Humphrey,Robert Meachem,,2008,2010,4
xml/backupDynastyData.xml,2008,2571,Gossip Girl Jenny Humphrey,Deuce McAllister,,2008,2008,6
xml/backupDynastyData.xml,2008,9631,Gossip Girl Jenny Humphrey,LenDale White,,2008,2010,15
xml/backupDynastyData.xml,2008,11383,Gossip Girl Jenny Humphrey,Tim Hightower,,2008,2010,1
xml/backupDynastyData.xml,2008,10537,Gossip Girl Jenny Humphrey,Garrett Wolfe,,2008,2010,1
xml/backupDynastyData.xml,2008,9597,Team Reynolds,Jay Cutler,,2008,2010,100
xml/backupDynastyData.xml,2008,11238,Team Reynolds,Darren McFadden,,2008,2010,178
xml/backupDynastyData.xml,2008,10467,Team Reynolds,Dwayne Bowe,,2008,2008,102
xml/backupDynastyData.xml,2008,5528,Team Reynolds,Larry Fitzgerald,,2008,2010,138
xml/backupDynastyData.xml,2008,4461,Team Reynolds,Andre Johnson,,2008,2010,148
xml/backupDynastyData.xml,2008,4527,Team Reynolds,Jason Witten,,2008,2010,127
xml/backupDynastyData.xml,2008,8426,Team Reynolds,DeMarcus Ware,,2008,2010,35
xml/backupDynastyData.xml,2008,1445,Team Reynolds,Greg Ellis,,2008,2008,3
xml/backupDynastyData.xml,2008,11256,Team Reynolds,Felix Jones,,2008,2009,44
xml/backupDynastyData.xml,2008,11278,Team Reynolds,Matt Forte,,2008,2009,12
xml/backupDynastyData.xml,2008,8423,Team Reynolds,Antrel Rolle,,2008,2009,2
xml/backupDynastyData.xml,2008,10476,Team Reynolds,Anthony Gonzalez,,2008,2009,20
xml/backupDynastyData.xml,2008,5682,Team Reynolds,D.J. Hackett,,2008,2008,8
xml/backupDynastyData.xml,2008,1755,Team Reynolds,Edgerrin James,,2008,2008,24
xml/backupDynastyData.xml,2008,10488,Team Reynolds,Sidney Rice,,2008,2008,9
xml/backupDynastyData.xml,2008,2138,Team Reynolds,Thomas Jones,,2008,2008,22
xml/backupDynastyData.xml,2008,8627,Cliff Barnes Losers,Derek Anderson,,2008,2008,71
xml/backupDynastyData.xml,2008,10456,Cliff Barnes Losers,Marshawn Lynch,,2008,2009,176
xml/backupDynastyData.xml,2008,9646,Cliff Barnes Losers,Maurice Jones-Drew,,2008,2010,135
xml/backupDynastyData.xml,2008,2584,Cliff Barnes Losers,Chad Johnson,,2008,2010,97
xml/backupDynastyData.xml,2008,9838,Cliff Barnes Losers,Marques Colston,,2008,2010,117
xml/backupDynastyData.xml,2008,4482,Cliff Barnes Losers,Dallas Clark,,2008,2010,43
xml/backupDynastyData.xml,2008,2140,Cliff Barnes Losers,Brian Urlacher,,2008,2008,15
xml/backupDynastyData.xml,2008,11283,Cliff Barnes Losers,DeSean Jackson,,2008,2010,15
xml/backupDynastyData.xml,2008,2555,Cliff Barnes Losers,Andre Carter,,2008,2008,2
xml/backupDynastyData.xml,2008,9285,Cliff Barnes Losers,Chris Carr,,2008,2008,7
xml/backupDynastyData.xml,2008,1440,Cliff Barnes Losers,Phil Dawson,,2008,2008,1
xml/backupDynastyData.xml,2008,8449,Cliff Barnes Losers,Reggie Brown,,2008,2010,4
xml/backupDynastyData.xml,2008,11252,Cliff Barnes Losers,Joe Flacco,,2008,2010,4
xml/backupDynastyData.xml,2008,9270,Cliff Barnes Losers,Josh Cribbs,,2008,2010,5
xml/backupDynastyData.xml,2008,4512,Cliff Barnes Losers,Anquan Boldin,,2008,2010,10
xml/backupDynastyData.xml,2008,10585,Cliff Barnes Losers,Steve Breaston,,2008,2008,9
xml/backupDynastyData.xml,2008,10896,Cliff Barnes Losers,Selvin Young,,2008,2010,7
xml/backupDynastyData.xml,2008,11315,Cliff Barnes Losers,Early Doucet,,2008,2010,4
xml/backupDynastyData.xml,2008,11276,Cliff Barnes Losers,Eddie Royal,,2008,2010,12
xml/backupDynastyData.xml,2008,939,Cliff Barnes Losers,Marvin Harrison,,2008,2009,8
xml/backupDynastyData.xml,2008,9703,Cliff Barnes Losers,Leon Washington,,2008,2009,35
xml/backupDynastyData.xml,2008,9665,Cliff Barnes Losers,Jerious Norwood,,2008,2010,7
xml/backupDynastyData.xml,2008,2299,Cliff Barnes Losers,Marc Bulger,,2008,2010,15
xml/backupDynastyData.xml,2008,4532,Cliff Barnes Losers,Kevin Curtis,,2008,2010,10
xml/backupDynastyData.xml,2008,11247,Cliff Barnes Losers,Jonathan Stewart,,2008,2010,24
xml/backupDynastyData.xml,2008,3575,Cliff Barnes Losers,Andre Davis,,2008,2009,5
xml/backupDynastyData.xml,2008,9589,Cliff Barnes Losers,Vince Young,,2008,2010,10
xml/backupDynastyData.xml,2008,5606,Cliff Barnes Losers,Chris Cooley,,2008,2010,22
xml/backupDynastyData.xml,2008,5568,Cliff Barnes Losers,Julius Jones,,2008,2009,22
xml/backupDynastyData.xml,2008,10447,Cliff Barnes Losers,Calvin Johnson,,2008,2010,30
results.html,2008,,Daniel,Garrett Wolfe,RB,2008,2008,1
results.html,2008,,Daniel,Tim Hightower,RB,2008,2008,1
results.html,2008,,Patrick,Derrick Mason,WR,2008,2008,1
results.html,2008,,Keyon,Jon Beason,LB,2008,2008,1
results.html,2008,,Daniel,Bryant Johnson,WR,2008,2008,1
results.html,2008,,Patrick,Reggie Williams,WR,2008,2008,1
results.html,2008,,Keyon,Donnie Avery,WR,2008,2008,1
results.html,2008,,Daniel,Brad Smith,WR,2008,2008,1
results.html,2008,,Patrick,Kenny Watson,RB,2008,2008,1
results.html,2008,,Koci,Pierre Thomas,RB,2008,2008,1
results.html,2008,,Keyon,Brady Quinn,QB,2008,2008,1
results.html,2008,,Trevor,Shawne Merriman,LB,2008,2008,2
results.html,2008,,Daniel,Ernest Wilford,WR,2008,2008,1
results.html,2008,,Patrick,Justin Fargas,RB,2008,2008,1
results.html,2008,,Koci,Ray Rice,RB,2008,2008,1
results.html,2008,,Patrick,Trent Edwards,QB,2008,2008,3
results.html,2008,,Trevor,Chris Chambers,WR,2008,2008,3
results.html,2008,,Keyon,Vincent Jackson,WR,2008,2008,2
results.html,2008,,Patrick,Fred Taylor,RB,2008,2008,2
results.html,2008,,Koci,Bernard Berrian,WR,2008,2008,3
results.html,2008,,Koci,Devin Thomas,WR,2008,2008,3
results.html,2008,,Trevor,Jamaal Charles,RB,2008,2008,3
results.html,2008,,Daniel,Limas Sweed,WR,2008,2008,3
results.html,2008,,Patrick,T.J. Rushing,S,2008,2008,1
results.html,2008,,Koci,Ricky Williams,RB,2008,2008,1
results.html,2008,,Patrick,Ronald Curry,WR,2008,2008,2
results.html,2008,,Trevor,Matt Ryan,QB,2008,2008,9
results.html,2008,,Daniel,Drew Bennett,WR,2008,2008,1
results.html,2008,,Patrick,Will Witherspoon,LB,2008,2008,1
results.html,2008,,Koci,Ben Obomanu,WR,2008,2008,3
results.html,2008,,Patrick,DeAngelo Williams,RB,2008,2008,3
results.html,2008,,Trevor,Aaron Kampman,DE,2008,2008,1
results.html,2008,,Daniel,Vernand Morency,RB,2008,2008,1
results.html,2008,,Keyon,Adrian Wilson,S,2008,2008,2
results.html,2008,,Koci,Chad Henne,QB,2008,2008,5
results.html,2008,,Keyon,Chester Taylor,RB,2008,2008,3
results.html,2008,,Patrick,Justin Tuck,DE,2008,2008,3
results.html,2008,,David,Reggie Brown,WR,2008,2008,4
results.html,2008,,Daniel,Brandon Jackson,RB,2008,2008,1
results.html,2008,,Patrick,Owen Daniels,TE,2008,2008,3
results.html,2008,,David,Joe Flacco,QB,2008,2008,4
results.html,2008,,Keyon,Yamon Figurs,WR,2008,2008,1
results.html,2008,,Trevor,Benjamin Watson,TE,2008,2008,5
results.html,2008,,David,Josh Cribbs,WR,2008,2008,5
results.html,2008,,Daniel,Darius Walker,RB,2008,2008,1
results.html,2008,,David,Chris Carr,CB,2008,2008,7
results.html,2008,,David,Calvin Johnson,WR,2008,2008,30
results.html,2008,,Keyon,L.J. Smith,TE,2008,2008,1
results.html,2008,,Trevor,Marcus Trufant,CB,2008,2008,1
results.html,2008,,David,Anquan Boldin,WR,2008,2008,10
results.html,2008,,Daniel,Ahman Green,RB,2008,2008,1
results.html,2008,,Patrick,Robbie Gould,K,2008,2008,1
results.html,2008,,Koci,Ben Utecht,TE,2008,2008,3
results.html,2008,,Keyon,Chris Perry,RB,2008,2008,1
results.html,2008,,Trevor,Steve Slaton,RB,2008,2008,6
results.html,2008,,David,Phil Dawson,K,2008,2008,1
results.html,2008,,Daniel,Chris Taylor,RB,2008,2008,1
results.html,2008,,Patrick,James Harrison,LB,2008,2008,1
results.html,2008,,Koci,Aaron Rodgers,QB,2008,2008,6
results.html,2008,,David,Steve Breaston,WR,2008,2008,9
results.html,2008,,David,Selvin Young,RB,2008,2008,7
results.html,2008,,David,Early Doucet,WR,2008,2008,4
results.html,2008,,Jeff,Jake Delhomme,QB,2008,2008,7
results.html,2008,,Daniel,Josh Brown,K,2008,2008,1
results.html,2008,,Patrick,Ellis Hobbs,CB,2008,2008,15
results.html,2008,,Koci,Vernon Davis,TE,2008,2008,5
results.html,2008,,Koci,Kevin Smith,RB,2008,2008,6
results.html,2008,,David,Eddie Royal,WR,2008,2008,12
results.html,2008,,James,Matt Forte,RB,2008,2008,12
results.html,2008,,David,Marvin Harrison,WR,2008,2008,8
results.html,2008,,Jeff,Donte Stallworth,WR,2008,2008,6
results.html,2008,,Daniel,Troy Polamalu,S,2008,2008,1
results.html,2008,,Patrick,Patrick Crayton,WR,2008,2008,7
results.html,2008,,Jeff,Greg Olsen,TE,2008,2008,4
results.html,2008,,Daniel,Robert Meachem,WR,2008,2008,4
results.html,2008,,Trevor,Nate Clements,CB,2008,2008,3
results.html,2008,,David,Leon Washington,RB,2008,2008,35
results.html,2008,,David,Jerious Norwood,RB,2008,2008,7
results.html,2008,,James,Anthony Gonzalez,WR,2008,2008,20
results.html,2008,,Patrick,Antonio Cromartie,CB,2008,2008,5
results.html,2008,,Patrick,Julius Peppers,DE,2008,2008,4
results.html,2008,,Jeff,Donald Driver,WR,2008,2008,7
results.html,2008,,Keyon,Chris Johnson,RB,2008,2008,5
results.html,2008,,Koci,Devin Hester,WR,2008,2008,60
results.html,2008,,Koci,Reggie Bush,RB,2008,2008,22
results.html,2008,,Patrick,Jason Campbell,QB,2008,2008,8
results.html,2008,,Jeff,Hines Ward,WR,2008,2008,9
results.html,2008,,Koci,Darelle Revis,CB,2008,2008,2
results.html,2008,,Keyon,Aaron Schoebel,DE,2008,2008,2
results.html,2008,,David,Marc Bulger,QB,2008,2008,15
results.html,2008,,David,Kevin Curtis,WR,2008,2008,10
results.html,2008,,David,Jonathan Stewart,RB,2008,2008,24
results.html,2008,,Daniel,Deuce McAllister,RB,2008,2008,6
results.html,2008,,James,DJ Hackett,WR,2008,2008,8
results.html,2008,,Patrick,Rudi Johnson,RB,2008,2008,16
results.html,2008,,Jeff,Keith Bulluck,LB,2008,2008,2
results.html,2008,,David,Andre Carter,DL,2008,2008,2
results.html,2008,,Koci,Osi Umeniyora,DL,2008,2008,8
results.html,2008,,Daniel,LenDale White,RB,2008,2008,15
results.html,2008,,James,Edgerrin James,RB,2008,2008,24
results.html,2008,,David,Andre Davis,WR,2008,2008,5
results.html,2008,,Jeff,Champ Bailey,DB,2008,2008,4
results.html,2008,,James,Sidney Rice,WR,2008,2008,9
results.html,2008,,Koci,Brandon Marshall,WR,2008,2008,21
results.html,2008,,Koci,David Harris,LB,2008,2008,13
results.html,2008,,Jeff,Patrick Kerney,DL,2008,2008,3
results.html,2008,,Koci,Kerry Rhodes,DB,2008,2008,7
results.html,2008,,Syed,Mike Vrabel,LB,2008,2008,2
results.html,2008,,Koci,Patrick Willis,LB,2008,2008,17
results.html,2008,,James,Thomas Jones,RB,2008,2008,22
results.html,2008,,Trevor,Santonio Holmes,WR,2008,2008,47
results.html,2008,,James,Antrel Rolle,DB,2008,2008,2
results.html,2008,,David,Vincent Young Jr.,QB,2008,2008,10
results.html,2008,,Jeff,Adewale Ogunleye,DL,2008,2008,3
results.html,2008,,Daniel,Nick Barnett,LB,2008,2008,3
results.html,2008,,Keyon,Greg Jennings,WR,2008,2008,32
results.html,2008,,David,Chris Cooley,TE,2008,2008,22
results.html,2008,,Koci,Chris Long,DL,2008,2008,4
results.html,2008,,Syed,Willis McGahee,RB,2008,2008,41
results.html,2008,,Trevor,Brandon Jacobs,RB,2008,2008,44
results.html,2008,,Keyon,Jerricho Cotchery,WR,2008,2008,32
results.html,2008,,Syed,David Garrard,QB,2008,2008,15
results.html,2008,,Jeff,Antoine Winfield,DB,2008,2008,3
results.html,2008,,Keyon,Earnest Graham,RB,2008,2008,25
results.html,2008,,Koci,Eli Manning,QB,2008,2008,22
results.html,2008,,Trevor,Donovan McNabb,QB,2008,2008,21
results.html,2008,,Koci,Shayne Graham,K,2008,2008,1
results.html,2008,,Patrick,Reggie Wayne,WR,2008,2008,115
results.html,2008,,David,Julius Jones,RB,2008,2008,22
basic.txt,2009,,Trevor,Josh Wilson,DB,2009,,58
basic.txt,2009,,Schexes,Will Blackmon,DB,2009,,45
basic.txt,2009,,Daniel,Terrence McGee,DB,2009,,35
basic.txt,2009,,Patrick,Leodis McKelvin,DB,2009,,35
basic.txt,2009,,Schexes,Ellis Hobbs,DB,2008,2010,16
basic.txt,2009,,Koci,Allen Rossum,DB,2009,,11
basic.txt,2009,,Luke,Malcolm Jenkins,DB,2009,,10
basic.txt,2009,,Patrick,Vontae Davis,DB,2009,,7
basic.txt,2009,,Koci,Chris Carr,DB,2009,,5
basic.txt,2009,,Trevor,Nate Clements,DB,2008,2010,4
basic.txt,2009,,Trevor,Marcus Trufant,DB,2008,2010,2
basic.txt,2009,,Keyon,Antoine Winfield,DB,2009,,1
basic.txt,2009,,Keyon,Oshiomogho Atogwe,DB,2009,,1
basic.txt,2009,,Schexes,Brian Witherspoon,DB,2009,,1
basic.txt,2009,,Trevor,Mario Williams,DL,2009,,19
basic.txt,2009,,Schexes,Julius Peppers,DL,2009,,15
basic.txt,2009,,John,Brian Orakpo,DL,2009,,13
basic.txt,2009,,Patrick,Jared Allen,DL,2009,,10
basic.txt,2009,,Luke,Gaines Adams,DL,2009,,9
basic.txt,2009,,Trevor,Tyson Jackson,DL,2009,,9
basic.txt,2009,,Patrick,Justin Tuck,DL,2009,,6
basic.txt,2009,,Patrick,Aaron Kampman,DL,2009,,6
basic.txt,2009,,Patrick,Connor Barwin,DL,2009,,5
basic.txt,2009,,Syed,Trent Cole,DL,2009,,4
basic.txt,2009,,Trevor,Osi Umenyiora,DL,2009,,4
basic.txt,2009,,Patrick,B.J. Raji,DL,2009,,3
basic.txt,2009,,Daniel,Albert Haynesworth,DL,2009,,2
basic.txt,2009,,James,Adewale Ogunleye,DL,2009,,2
basic.txt,2009,,Keyon,John Abraham,DL,2009,,2
basic.txt,2009,,Patrick,Roy Miller,DL,2009,,2
basic.txt,2009,,Schexes,Greg Ellis,DL,2009,,2
basic.txt,2009,,Daniel,Patrick Kerney,DL,2009,,1
basic.txt,2009,,Keyon,Robert Mathis,DL,2009,,1
basic.txt,2009,,Koci,Terrell Suggs,DL/LB,2009,,18
basic.txt,2009,,Schexes,LaMarr Woodley,DL/LB,2009,,14
basic.txt,2009,,John,Ryan Succop,K,2009,,3
basic.txt,2009,,Luke,David Buehler,K,2009,,3
basic.txt,2009,,Keyon,Stephen Gostkowski,K,2009,,2
basic.txt,2009,,Koci,Nate Kaeding,K,2008,2010,2
basic.txt,2009,,Patrick,Adam Vinatieri,K,2009,,1
basic.txt,2009,,Trevor,Matt Prater,K,2009,,1
basic.txt,2009,,Trevor,Mason Crosby,K,2009,,1
basic.txt,2009,,James,DeMarcus Ware,LB,2008,2010,37
basic.txt,2009,,Koci,Patrick Willis,LB,2009,,36
basic.txt,2009,,Schexes,James Harrison,LB,2009,,16
basic.txt,2009,,John,Aaron Curry,LB,2009,,10
basic.txt,2009,,Schexes,Aaron Maybin,LB,2009,,10
basic.txt,2009,,Patrick,James Laurinaitis,LB,2009,,9
basic.txt,2009,,Schexes,Bradie James,LB,2009,,9
basic.txt,2009,,Patrick,Lofa Tatupu,LB,2009,,8
basic.txt,2009,,John,Brian Cushing,LB,2009,,7
basic.txt,2009,,Trevor,Barrett Ruud,LB,2009,,5
basic.txt,2009,,Keyon,Jon Beason,LB,2008,2010,3
basic.txt,2009,,Trevor,Shawne Merriman,LB,2008,2010,3
basic.txt,2009,,James,James Farrior,LB,2009,,2
basic.txt,2009,,Trevor,Joey Porter,LB,2009,,2
basic.txt,2009,,Daniel,Keith Bulluck,LB,2009,,1
basic.txt,2009,,Keyon,Karlos Dansby,LB,2009,,1
basic.txt,2009,,Patrick,Thomas Davis,LB,2009,,1
basic.txt,2009,,Syed,Jonathan Vilma,LB,2009,,1
basic.txt,2009,,Syed,Drew Brees,QB,2009,,171
basic.txt,2009,,Syed,Peyton Manning,QB,2008,2009,170
basic.txt,2009,,Schexes,Tom Brady,QB,2009,,165
basic.txt,2009,,Luke,Matt Cassel,QB,2009,,118
